cog,name,arr,abr,cp,specificPlace
76023,ANVEVILLE,763,ANVEVILLE,76560,
76024,ARDOUVAL,761,ARDOUVAL,76680,
76025,ARGUEIL,761,ARGUEIL,76780,
76026,ARQUES LA BATAILLE,761,ARQUES LA BATAILLE,76880,
76028,AUBEGUIMONT,761,AUBEGUIMONT,76390,
76029,AUBERMESNIL AUX ERABLES,761,AUBERMESNIL AUX ERABLES,76340,
76030,AUBERMESNIL BEAUMAIS,761,AUBERMESNIL BEAUMAIS,76550,
76032,AUBERVILLE LA MANUEL,761,AUBERVILLE LA MANUEL,76450,
76033,AUBERVILLE LA RENAULT,762,AUBERVILLE LA RENAULT,76110,
76034,VAL DE SCIE,761,VAL DE SCIE,76720,AUFFAY
76034,VAL DE SCIE,761,VAL DE SCIE,76720,CRESSY
76034,VAL DE SCIE,761,VAL DE SCIE,76850,SEVIS
76035,AUMALE,761,AUMALE,76390,
76036,AUPPEGARD,761,AUPPEGARD,76730,
76038,AUTHIEUX RATIEVILLE,763,AUTHIEUX RATIEVILLE,76690,
76039,AUTHIEUX SUR LE PORT SAINT OUEN,763,LES AUTHIEUX SUR LE PORT ST OUEN,76520,
76040,AUTIGNY,761,AUTIGNY,76740,
76041,HAUTS DE CAUX,763,LES HAUTS DE CAUX,76190,AUTRETOT
76041,HAUTS DE CAUX,763,LES HAUTS DE CAUX,76190,VEAUVILLE LES BAONS
76042,AUVILLIERS,761,AUVILLIERS,76270,
76043,AUZEBOSC,763,AUZEBOSC,76190,
76045,AUZOUVILLE L ESNEVAL,763,AUZOUVILLE L ESNEVAL,76760,
76046,AUZOUVILLE SUR RY,763,AUZOUVILLE SUR RY,76116,
76047,AUZOUVILLE SUR SAANE,761,AUZOUVILLE SUR SAANE,76730,
76048,AVESNES EN BRAY,761,AVESNES EN BRAY,76220,
76049,AVESNES EN VAL,761,AVESNES EN VAL,76630,
76050,AVREMESNIL,761,AVREMESNIL,76730,
76051,BACQUEVILLE EN CAUX,761,BACQUEVILLE EN CAUX,76730,
76052,BAILLEUL NEUVILLE,761,BAILLEUL NEUVILLE,76660,
76053,BAILLOLET,761,BAILLOLET,76660,
76054,BAILLY EN RIVIERE,761,BAILLY EN RIVIERE,76630,
76055,BAONS LE COMTE,763,BAONS LE COMTE,76190,
76056,BARDOUVILLE,763,BARDOUVILLE,76480,
76057,BARENTIN,763,BARENTIN,76360,
76058,BAROMESNIL,761,BAROMESNIL,76260,
76059,BAZINVAL,761,BAZINVAL,76340,
76060,BEAUBEC LA ROSIERE,761,BEAUBEC LA ROSIERE,76440,
76062,BEAUMONT LE HARENG,763,BEAUMONT LE HARENG,76850,
76063,BEAUVAL EN CAUX,761,BEAUVAL EN CAUX,76890,
76064,BEAUREPAIRE,762,BEAUREPAIRE,76280,
76065,BEAUSSAULT,761,BEAUSSAULT,76870,
76066,BEAUTOT,761,BEAUTOT,76890,
76067,BEAUVOIR EN LYONS,761,BEAUVOIR EN LYONS,76220,
76068,BEC DE MORTAGNE,762,BEC DE MORTAGNE,76110,
76069,BELBEUF,763,BELBEUF,76240,
76070,BELLENCOMBRE,761,BELLENCOMBRE,76680,
76071,BELLENGREVILLE,761,BELLENGREVILLE,76630,
76072,BELLEVILLE EN CAUX,761,BELLEVILLE EN CAUX,76890,
76074,BELLIERE,761,LA BELLIERE,76440,
76075,BELMESNIL,761,BELMESNIL,76590,
76076,BENARVILLE,762,BENARVILLE,76110,
76077,BENESVILLE,763,BENESVILLE,76560,
76079,BENOUVILLE,762,BENOUVILLE,76790,
76082,BERNIERES,762,BERNIERES,76210,
76083,BERTHEAUVILLE,761,BERTHEAUVILLE,76450,
76084,BERTREVILLE,761,BERTREVILLE,76450,
76085,BERTREVILLE SAINT OUEN,761,BERTREVILLE ST OUEN,76590,
76086,BERTRIMONT,761,BERTRIMONT,76890,
76087,BERVILLE EN CAUX,763,BERVILLE EN CAUX,76560,
76088,BERVILLE SUR SEINE,763,BERVILLE SUR SEINE,76480,
76090,BEUZEVILLE LA GRENIER,762,BEUZEVILLE LA GRENIER,76210,
76091,BEUZEVILLE LA GUERARD,761,BEUZEVILLE LA GUERARD,76450,
76092,BEUZEVILLETTE,762,BEUZEVILLETTE,76210,
76093,BEZANCOURT,761,BEZANCOURT,76220,
76094,BIERVILLE,763,BIERVILLE,76750,
76095,BIHOREL,763,BIHOREL,76420,
76096,BIVILLE LA BAIGNARDE,761,BIVILLE LA BAIGNARDE,76890,
76097,BIVILLE LA RIVIERE,761,BIVILLE LA RIVIERE,76730,
76099,BLACQUEVILLE,763,BLACQUEVILLE,76190,
76100,BLAINVILLE CREVON,763,BLAINVILLE CREVON,76116,
76101,BLANGY SUR BRESLE,761,BLANGY SUR BRESLE,76340,
76103,BONSECOURS,763,BONSECOURS,76240,
76104,BLOSSEVILLE,761,BLOSSEVILLE,76460,
76105,BOCASSE,763,LE BOCASSE,76690,
76106,BOIS D ENNEBOURG,763,BOIS D ENNEBOURG,76160,
76107,BOIS GUILBERT,763,BOIS GUILBERT,76750,
76108,BOIS GUILLAUME,763,BOIS GUILLAUME,76230,
76109,BOIS HEROULT,763,BOIS HEROULT,76750,
76110,BOIS HIMONT,763,BOIS HIMONT,76190,
76111,BOIS L EVEQUE,763,BOIS L EVEQUE,76160,
76112,BOIS ROBERT,761,LE BOIS ROBERT,76590,
76113,BOISSAY,763,BOISSAY,76750,
76114,BOLBEC,762,BOLBEC,76210,
76115,BOLLEVILLE,762,BOLLEVILLE,76210,
76116,BOOS,763,BOOS,76520,
76117,BORDEAUX SAINT CLAIR,762,BORDEAUX ST CLAIR,76790,
76118,BORNAMBUSC,762,BORNAMBUSC,76110,
76119,BOSC BERENGER,761,BOSC BERENGER,76680,
76120,BOSC BORDEL,763,BOSC BORDEL,76750,
76121,BOSC EDELINE,763,BOSC EDELINE,76750,
76122,CALLENGEVILLE,761,CALLENGEVILLE,76270,
76122,CALLENGEVILLE,761,CALLENGEVILLE,76270,LES ESSARTS VARIMPRE
76123,BOSC GUERARD SAINT ADRIEN,763,BOSC GUERARD ST ADRIEN,76710,
76124,BOSC HYONS,761,BOSC HYONS,76220,
76125,BOSC LE HARD,763,BOSC LE HARD,76850,
76126,BOSC MESNIL,761,BOSC MESNIL,76680,
76128,BOSVILLE,761,BOSVILLE,76450,
76129,BOUDEVILLE,763,BOUDEVILLE,76560,
76130,BOUELLES,761,BOUELLES,76270,
76131,BOUILLE,763,LA BOUILLE,76530,
76132,BOURDAINVILLE,763,BOURDAINVILLE,76760,
76133,BOURG DUN,761,LE BOURG DUN,76740,
76134,BOURVILLE,761,BOURVILLE,76740,
76135,BOUVILLE,763,BOUVILLE,76360,
76136,BRACHY,761,BRACHY,76730,
76138,BRACQUETUIT,761,BRACQUETUIT,76850,
76139,BRADIANCOURT,761,BRADIANCOURT,76680,
76140,BRAMETOT,761,BRAMETOT,76740,
76141,BREAUTE,762,BREAUTE,76110,
76142,BREMONTIER MERVAL,761,BREMONTIER MERVAL,76220,
76143,BRETTEVILLE DU GRAND CAUX,762,BRETTEVILLE DU GRAND CAUX,76110,
76144,BRETTEVILLE SAINT LAURENT,763,BRETTEVILLE ST LAURENT,76560,
76146,BUCHY,763,BUCHY,76750,
76146,BUCHY,763,BUCHY,76750,BOSC ROGER SUR BUCHY
76146,BUCHY,763,BUCHY,76750,ESTOUTEVILLE ECALLES
76147,BULLY,761,BULLY,76270,
76148,BURES EN BRAY,761,BURES EN BRAY,76660,
76149,BUTOT,763,BUTOT,76890,
76151,CAILLEVILLE,761,CAILLEVILLE,76460,
76152,CAILLY,763,CAILLY,76690,
76153,CALLEVILLE LES DEUX EGLISES,761,CALLEVILLE LES DEUX EGLISES,76890,
76154,CAMPNEUSEVILLE,761,CAMPNEUSEVILLE,76340,
76155,CANEHAN,761,CANEHAN,76260,
76156,CANOUVILLE,761,CANOUVILLE,76450,
76157,CANTELEU,763,CANTELEU,76380,
76157,CANTELEU,763,CANTELEU,76380,BAPEAUME LES ROUEN
76157,CANTELEU,763,CANTELEU,76380,DIEPPEDALLE CROISSET
76158,CANVILLE LES DEUX EGLISES,763,CANVILLE LES DEUX EGLISES,76560,
76159,CANY BARVILLE,761,CANY BARVILLE,76450,
76160,CARVILLE LA FOLLETIERE,763,CARVILLE LA FOLLETIERE,76190,
76161,CARVILLE POT DE FER,763,CARVILLE POT DE FER,76560,
76162,CATELIER,761,LE CATELIER,76590,
76163,CATENAY,763,CATENAY,76116,
76164,RIVES EN SEINE,763,RIVES EN SEINE,76490,CAUDEBEC EN CAUX
76164,RIVES EN SEINE,763,RIVES EN SEINE,76490,ST WANDRILLE RANCON
76164,RIVES EN SEINE,763,RIVES EN SEINE,76490,VILLEQUIER
76165,CAUDEBEC LES ELBEUF,763,CAUDEBEC LES ELBEUF,76320,
76166,CAULE SAINTE BEUVE,761,LE CAULE STE BEUVE,76390,
76167,CAUVILLE SUR MER,762,CAUVILLE SUR MER,76930,
76168,CENT ACRES,761,LES CENT ACRES,76590,
76169,CERLANGUE,762,LA CERLANGUE,76430,
76170,CHAPELLE DU BOURGAY,761,LA CHAPELLE DU BOURGAY,76590,
76171,CHAPELLE SAINT OUEN,761,LA CHAPELLE ST OUEN,76780,
76172,CHAPELLE SUR DUN,761,LA CHAPELLE SUR DUN,76740,
76173,CHAUSSEE,761,LA CHAUSSEE,76590,
76174,CIDEVILLE,763,CIDEVILLE,76570,
76175,CLAIS,761,CLAIS,76660,
76176,CLASVILLE,761,CLASVILLE,76450,
76177,CLAVILLE MOTTEVILLE,763,CLAVILLE MOTTEVILLE,76690,
76178,CLEON,763,CLEON,76410,
76179,CLERES,763,CLERES,76690,
76180,CLEUVILLE,761,CLEUVILLE,76450,
76181,CLEVILLE,762,CLEVILLE,76640,
76182,CLIPONVILLE,762,CLIPONVILLE,76640,
76183,COLLEVILLE,762,COLLEVILLE,76400,
76184,COLMESNIL MANNEVILLE,761,COLMESNIL MANNEVILLE,76550,
76185,COMPAINVILLE,761,COMPAINVILLE,76440,
76186,CONTEVILLE,761,CONTEVILLE,76390,
76187,CONTREMOULINS,762,CONTREMOULINS,76400,
76188,COTTEVRARD,763,COTTEVRARD,76850,
76189,CRASVILLE LA MALLET,761,CRASVILLE LA MALLET,76450,
76190,CRASVILLE LA ROCQUEFORT,761,CRASVILLE LA ROCQUEFORT,76740,
76192,CRIEL SUR MER,761,CRIEL SUR MER,76910,
76192,CRIEL SUR MER,761,CRIEL SUR MER,76910,MESNIL VAL
76193,CRIQUE,761,LA CRIQUE,76850,
76194,CRIQUEBEUF EN CAUX,762,CRIQUEBEUF EN CAUX,76111,
76195,CRIQUETOT LE MAUCONDUIT,762,CRIQUETOT LE MAUCONDUIT,76540,
76196,CRIQUETOT L ESNEVAL,762,CRIQUETOT L ESNEVAL,76280,
76197,CRIQUETOT SUR LONGUEVILLE,761,CRIQUETOT SUR LONGUEVILLE,76590,
76198,CRIQUETOT SUR OUVILLE,763,CRIQUETOT SUR OUVILLE,76760,
76199,CRIQUIERS,761,CRIQUIERS,76390,
76200,CRITOT,761,CRITOT,76680,
76201,CROISY SUR ANDELLE,761,CROISY SUR ANDELLE,76780,
76202,CROIXDALLE,761,CROIXDALLE,76660,
76203,CROIX MARE,763,CROIX MARE,76190,
76204,CROPUS,761,CROPUS,76720,
76205,CROSVILLE SUR SCIE,761,CROSVILLE SUR SCIE,76590,
76206,CUVERVILLE,762,CUVERVILLE,76280,
76207,CUVERVILLE SUR YERES,761,CUVERVILLE SUR YERES,76260,
76208,CUY SAINT FIACRE,761,CUY ST FIACRE,76220,
76209,DAMPIERRE EN BRAY,761,DAMPIERRE EN BRAY,76220,
76210,DAMPIERRE SAINT NICOLAS,761,DAMPIERRE ST NICOLAS,76510,
76211,DANCOURT,761,DANCOURT,76340,
76212,DARNETAL,763,DARNETAL,76160,
76213,DAUBEUF SERVILLE,762,DAUBEUF SERVILLE,76110,
76214,DENESTANVILLE,761,DENESTANVILLE,76590,
76216,DEVILLE LES ROUEN,763,DEVILLE LES ROUEN,76250,
76217,DIEPPE,761,DIEPPE,76200,
76217,DIEPPE,761,DIEPPE,76370,
76217,DIEPPE,761,DIEPPE,76370,NEUVILLE LES DIEPPE
76218,DOUDEAUVILLE,761,DOUDEAUVILLE,76220,
76219,DOUDEVILLE,763,DOUDEVILLE,76560,
76220,DOUVREND,761,DOUVREND,76630,
76221,DROSAY,761,DROSAY,76460,
76222,DUCLAIR,763,DUCLAIR,76480,
76223,ECALLES ALIX,763,ECALLES ALIX,76190,
76224,ECRAINVILLE,762,ECRAINVILLE,76110,
76225,ECRETTEVILLE LES BAONS,763,ECRETTEVILLE LES BAONS,76190,
76226,ECRETTEVILLE SUR MER,762,ECRETTEVILLE SUR MER,76540,
76227,ECTOT L AUBER,763,ECTOT L AUBER,76760,
76228,ECTOT LES BAONS,763,ECTOT LES BAONS,76970,
76229,ELBEUF EN BRAY,761,ELBEUF EN BRAY,76220,
76230,ELBEUF SUR ANDELLE,763,ELBEUF SUR ANDELLE,76780,
76231,ELBEUF,763,ELBEUF,76500,
76232,ELETOT,762,ELETOT,76540,
76233,ELLECOURT,761,ELLECOURT,76390,
76234,EMANVILLE,763,EMANVILLE,76570,
76235,ENVERMEU,761,ENVERMEU,76630,
76236,ENVRONVILLE,762,ENVRONVILLE,76640,
76237,EPINAY SUR DUCLAIR,763,EPINAY SUR DUCLAIR,76480,
76238,EPOUVILLE,762,EPOUVILLE,76133,
76239,EPRETOT,762,EPRETOT,76430,
76240,EPREVILLE,762,EPREVILLE,76400,
76241,ERMENOUVILLE,761,ERMENOUVILLE,76740,
76242,ERNEMONT LA VILLETTE,761,ERNEMONT LA VILLETTE,76220,
76243,ERNEMONT SUR BUCHY,763,ERNEMONT SUR BUCHY,76750,
76244,ESCLAVELLES,761,ESCLAVELLES,76270,
76245,ESLETTES,763,ESLETTES,76710,
76247,ESTEVILLE,763,ESTEVILLE,76690,
76249,ETAIMPUIS,761,ETAIMPUIS,76850,
76250,ETAINHUS,762,ETAINHUS,76430,
76251,ETALLEVILLE,763,ETALLEVILLE,76560,
76252,ETALONDES,761,ETALONDES,76260,
76253,ETOUTTEVILLE,763,ETOUTTEVILLE,76190,
76254,ETRETAT,762,ETRETAT,76790,
76255,EU,761,EU,76260,
76257,FALLENCOURT,761,FALLENCOURT,76340,
76258,TERRES DE CAUX,762,TERRES DE CAUX,76640,AUZOUVILLE AUBERBOSC
76258,TERRES DE CAUX,762,TERRES DE CAUX,76640,BENNETOT
76258,TERRES DE CAUX,762,TERRES DE CAUX,76640,BERMONVILLE
76258,TERRES DE CAUX,762,TERRES DE CAUX,76640,FAUVILLE EN CAUX
76258,TERRES DE CAUX,762,TERRES DE CAUX,76640,RICARVILLE
76258,TERRES DE CAUX,762,TERRES DE CAUX,76640,STE MARGUERITE SUR FAUVILLE
76258,TERRES DE CAUX,762,TERRES DE CAUX,76640,ST PIERRE LAVIS
76259,FECAMP,762,FECAMP,76400,
76260,FERRIERES EN BRAY,761,FERRIERES EN BRAY,76220,
76261,FERTE SAINT SAMSON,761,LA FERTE ST SAMSON,76440,
76262,FESQUES,761,FESQUES,76270,
76263,FEUILLIE,761,LA FEUILLIE,76220,
76264,FLAMANVILLE,763,FLAMANVILLE,76970,
76265,FLAMETS FRETILS,761,FLAMETS FRETILS,76270,
76266,FLOCQUES,761,FLOCQUES,76260,
76268,FONGUEUSEMARE,762,FONGUEUSEMARE,76280,
76269,FONTAINE EN BRAY,761,FONTAINE EN BRAY,76440,
76270,FONTAINE LA MALLET,762,FONTAINE LA MALLET,76290,
76271,FONTAINE LE BOURG,763,FONTAINE LE BOURG,76690,
76272,FONTAINE LE DUN,761,FONTAINE LE DUN,76740,
76273,FONTAINE SOUS PREAUX,763,FONTAINE SOUS PREAUX,76160,
76274,FONTELAYE,761,LA FONTELAYE,76890,
76275,FONTENAY,762,FONTENAY,76290,
76276,FORGES LES EAUX,761,FORGES LES EAUX,76440,
76276,FORGES LES EAUX,761,FORGES LES EAUX,76440,LE FOSSE
76278,FOUCARMONT,761,FOUCARMONT,76340,
76279,FOUCART,762,FOUCART,76640,
76280,FREAUVILLE,761,FREAUVILLE,76660,
76281,FRENAYE,762,LA FRENAYE,76170,
76282,FRENEUSE,763,FRENEUSE,76410,
76283,FRESLES,761,FRESLES,76270,
76284,FRESNAY LE LONG,761,FRESNAY LE LONG,76850,
76285,FRESNE LE PLAN,763,FRESNE LE PLAN,76520,
76286,FRESNOY FOLNY,761,FRESNOY FOLNY,76660,
76287,FRESQUIENNES,763,FRESQUIENNES,76570,
76288,FREULLEVILLE,761,FREULLEVILLE,76510,
76289,SAINT MARTIN DE L IF,763,ST MARTIN DE L IF,76190,BETTEVILLE
76289,SAINT MARTIN DE L IF,763,ST MARTIN DE L IF,76190,FREVILLE
76289,SAINT MARTIN DE L IF,763,ST MARTIN DE L IF,76190,LA FOLLETIERE
76289,SAINT MARTIN DE L IF,763,ST MARTIN DE L IF,76190,MONT DE L IF
76290,FRICHEMESNIL,763,FRICHEMESNIL,76690,
76291,FROBERVILLE,762,FROBERVILLE,76400,
76292,FRY,761,FRY,76780,
76293,FULTOT,763,FULTOT,76560,
76294,GAILLARDE,761,LA GAILLARDE,76740,
76295,GAILLEFONTAINE,761,GAILLEFONTAINE,76870,
76296,GAINNEVILLE,762,GAINNEVILLE,76700,
76297,GANCOURT SAINT ETIENNE,761,GANCOURT ST ETIENNE,76220,
76298,GANZEVILLE,762,GANZEVILLE,76400,
76299,GERPONVILLE,762,GERPONVILLE,76540,
76300,GERVILLE,762,GERVILLE,76790,
76302,GODERVILLE,762,GODERVILLE,76110,
76303,GOMMERVILLE,762,GOMMERVILLE,76430,
76304,GONFREVILLE CAILLOT,762,GONFREVILLE CAILLOT,76110,
76305,GONFREVILLE L ORCHER,762,GONFREVILLE L ORCHER,76700,
76305,GONFREVILLE L ORCHER,762,GONFREVILLE L ORCHER,76700,GOURNAY EN CAUX
76305,GONFREVILLE L ORCHER,762,GONFREVILLE L ORCHER,76700,MAYVILLE
76306,GONNETOT,761,GONNETOT,76730,
76307,GONNEVILLE LA MALLET,762,GONNEVILLE LA MALLET,76280,
76308,GONNEVILLE SUR SCIE,761,GONNEVILLE SUR SCIE,76590,
76309,GONZEVILLE,763,GONZEVILLE,76560,
76311,GOUPILLIERES,763,GOUPILLIERES,76570,
76312,GOURNAY EN BRAY,761,GOURNAY EN BRAY,76220,
76313,GOUY,763,GOUY,76520,
76314,GRAIMBOUVILLE,762,GRAIMBOUVILLE,76430,
76315,GRAINVILLE LA TEINTURIERE,761,GRAINVILLE LA TEINTURIERE,76450,
76316,GRAINVILLE SUR RY,763,GRAINVILLE SUR RY,76116,
76317,GRAINVILLE YMAUVILLE,762,GRAINVILLE YMAUVILLE,76110,
76318,GRAND CAMP,762,GRAND CAMP,76170,
76319,GRAND COURONNE,763,GRAND COURONNE,76530,
76320,GRANDCOURT,761,GRANDCOURT,76660,
76321,GRANDES VENTES,761,LES GRANDES VENTES,76950,
76322,GRAND QUEVILLY,763,LE GRAND QUEVILLY,76120,
76323,GRAVAL,761,GRAVAL,76270,
76324,GREGES,761,GREGES,76370,
76325,GREMONVILLE,763,GREMONVILLE,76970,
76327,GREUVILLE,761,GREUVILLE,76810,
76328,GRIGNEUSEVILLE,763,GRIGNEUSEVILLE,76850,
76329,GRUCHET LE VALASSE,762,GRUCHET LE VALASSE,76210,
76330,GRUCHET SAINT SIMEON,761,GRUCHET ST SIMEON,76810,
76331,GRUGNY,763,GRUGNY,76690,
76332,GRUMESNIL,761,GRUMESNIL,76440,
76333,GUERVILLE,761,GUERVILLE,76340,
76334,GUEURES,761,GUEURES,76730,
76335,GUEUTTEVILLE,761,GUEUTTEVILLE,76890,
76336,GUEUTTEVILLE LES GRES,761,GUEUTTEVILLE LES GRES,76460,
76338,HALLOTIERE,761,LA HALLOTIERE,76780,
76339,HANOUARD,761,LE HANOUARD,76450,
76340,HARCANVILLE,763,HARCANVILLE,76560,
76341,HARFLEUR,762,HARFLEUR,76700,
76342,HATTENVILLE,762,HATTENVILLE,76640,
76343,HAUCOURT,761,HAUCOURT,76440,
76344,HAUDRICOURT,761,HAUDRICOURT,76390,
76345,HAUSSEZ,761,HAUSSEZ,76440,
76346,HAUTOT L AUVRAY,761,HAUTOT L AUVRAY,76450,
76347,HAUTOT LE VATOIS,763,HAUTOT LE VATOIS,76190,
76348,HAUTOT SAINT SULPICE,763,HAUTOT ST SULPICE,76190,
76349,HAUTOT SUR MER,761,HAUTOT SUR MER,76550,
76349,HAUTOT SUR MER,761,HAUTOT SUR MER,76550,LE PETIT APPEVILLE
76350,HAUTOT SUR SEINE,763,HAUTOT SUR SEINE,76113,
76351,HAVRE,762,LE HAVRE,76600,
76351,HAVRE,762,LE HAVRE,76610,
76351,HAVRE,762,LE HAVRE,76610,ROUELLES
76351,HAVRE,762,LE HAVRE,76620,
76352,HAYE,761,LA HAYE,76780,
76353,HEBERVILLE,761,HEBERVILLE,76740,
76354,HENOUVILLE,763,HENOUVILLE,76840,
76355,HERICOURT EN CAUX,763,HERICOURT EN CAUX,76560,
76356,HERMANVILLE,761,HERMANVILLE,76730,
76357,HERMEVILLE,762,HERMEVILLE,76280,
76358,HERON,761,LE HERON,76780,
76359,HERONCHELLES,763,HERONCHELLES,76750,
76360,HEUGLEVILLE SUR SCIE,761,HEUGLEVILLE SUR SCIE,76720,
76361,HEUQUEVILLE,762,HEUQUEVILLE,76280,
76362,HEURTEAUVILLE,763,HEURTEAUVILLE,76940,
76363,HODENG AU BOSC,761,HODENG AU BOSC,76340,
76364,HODENG HODENGER,761,HODENG HODENGER,76780,
76365,HOUDETOT,761,HOUDETOT,76740,
76366,HOULME,763,LE HOULME,76770,
76367,HOUPPEVILLE,763,HOUPPEVILLE,76770,
76368,HOUQUETOT,762,HOUQUETOT,76110,
76369,HOUSSAYE BERANGER,763,LA HOUSSAYE BERANGER,76690,
76370,HUGLEVILLE EN CAUX,763,HUGLEVILLE EN CAUX,76570,
76371,IFS,761,LES IFS,76630,
76372,ILLOIS,761,ILLOIS,76390,
76373,IMBLEVILLE,761,IMBLEVILLE,76890,
76374,INCHEVILLE,761,INCHEVILLE,76117,
76375,INGOUVILLE,761,INGOUVILLE,76460,
76377,ISNEAUVILLE,763,ISNEAUVILLE,76230,
76378,JUMIEGES,763,JUMIEGES,76480,
76379,LAMBERVILLE,761,LAMBERVILLE,76730,
76380,LAMMERVILLE,761,LAMMERVILLE,76730,
76381,LANDES VIEILLES ET NEUVES,761,LANDES VIEILLES ET NEUVES,76390,
76382,LANQUETOT,762,LANQUETOT,76210,
76383,LESTANVILLE,761,LESTANVILLE,76730,
76384,LILLEBONNE,762,LILLEBONNE,76170,
76385,LIMESY,763,LIMESY,76570,
76386,LIMPIVILLE,762,LIMPIVILLE,76540,
76387,LINDEBEUF,763,LINDEBEUF,76760,
76388,LINTOT,762,LINTOT,76210,
76389,LINTOT LES BOIS,761,LINTOT LES BOIS,76590,
76390,LOGES,762,LES LOGES,76790,
76391,LONDE,763,LA LONDE,76500,
76392,LONDINIERES,761,LONDINIERES,76660,
76393,LONGMESNIL,761,LONGMESNIL,76440,
76394,LONGROY,761,LONGROY,76260,
76395,LONGUEIL,761,LONGUEIL,76860,
76396,LONGUERUE,763,LONGUERUE,76750,
76397,LONGUEVILLE SUR SCIE,761,LONGUEVILLE SUR SCIE,76590,
76398,LOUVETOT,763,LOUVETOT,76490,
76399,LUCY,761,LUCY,76270,
76400,LUNERAY,761,LUNERAY,76810,
76401,ARELAUNE EN SEINE,763,ARELAUNE EN SEINE,76940,LA MAILLERAYE SUR SEINE
76401,ARELAUNE EN SEINE,763,ARELAUNE EN SEINE,76940,ST NICOLAS DE BLIQUETUIT
76402,MALAUNAY,763,MALAUNAY,76770,
76403,MALLEVILLE LES GRES,761,MALLEVILLE LES GRES,76450,
76404,MANEGLISE,762,MANEGLISE,76133,
76405,MANEHOUVILLE,761,MANEHOUVILLE,76590,
76406,MANIQUERVILLE,762,MANIQUERVILLE,76400,
76407,MANNEVILLE ES PLAINS,761,MANNEVILLE ES PLAINS,76460,
76408,MANNEVILLE LA GOUPIL,762,MANNEVILLE LA GOUPIL,76110,
76409,MANNEVILLETTE,762,MANNEVILLETTE,76290,
76410,MAROMME,763,MAROMME,76150,
76410,MAROMME,763,MAROMME,76150,LA MAINE
76411,MARQUES,761,MARQUES,76390,
76412,MARTAINVILLE EPREVILLE,763,MARTAINVILLE EPREVILLE,76116,
76413,MARTIGNY,761,MARTIGNY,76880,
76414,MARTIN EGLISE,761,MARTIN EGLISE,76370,
76415,MASSY,761,MASSY,76270,
76416,MATHONVILLE,761,MATHONVILLE,76680,
76417,MAUCOMBLE,761,MAUCOMBLE,76680,
76418,MAULEVRIER SAINTE GERTRUDE,763,MAULEVRIER STE GERTRUDE,76490,
76419,MAUNY,763,MAUNY,76530,
76420,MAUQUENCHY,761,MAUQUENCHY,76440,
76421,MELAMARE,762,MELAMARE,76170,
76422,MELLEVILLE,761,MELLEVILLE,76260,
76423,MENERVAL,761,MENERVAL,76220,
76424,MENONVAL,761,MENONVAL,76270,
76425,MENTHEVILLE,762,MENTHEVILLE,76110,
76426,MESANGUEVILLE,761,MESANGUEVILLE,76780,
76427,MESNIERES EN BRAY,761,MESNIERES EN BRAY,76270,
76428,MESNIL DURDENT,761,LE MESNIL DURDENT,76460,
76429,MESNIL ESNARD,763,LE MESNIL ESNARD,76240,
76430,MESNIL FOLLEMPRISE,761,MESNIL FOLLEMPRISE,76660,
76431,MESNIL LIEUBRAY,761,LE MESNIL LIEUBRAY,76780,
76432,MESNIL MAUGER,761,MESNIL MAUGER,76440,
76433,MESNIL PANNEVILLE,763,MESNIL PANNEVILLE,76570,
76434,MESNIL RAOUL,763,MESNIL RAOUL,76520,
76435,MESNIL REAUME,761,LE MESNIL REAUME,76260,
76436,MESNIL SOUS JUMIEGES,763,LE MESNIL SOUS JUMIEGES,76480,
76437,MEULERS,761,MEULERS,76510,
76438,MILLEBOSC,761,MILLEBOSC,76260,
76439,MIRVILLE,762,MIRVILLE,76210,
76440,MOLAGNIES,761,MOLAGNIES,76220,
76441,MONCHAUX SORENG,761,MONCHAUX SORENG,76340,
76442,MONCHY SUR EU,761,MONCHY SUR EU,76260,
76443,MONT CAUVAIRE,763,MONT CAUVAIRE,76690,
76445,MONTEROLIER,761,MONTEROLIER,76680,
76446,MONTIGNY,763,MONTIGNY,76380,
76447,MONTIVILLIERS,762,MONTIVILLIERS,76290,
76448,MONTMAIN,763,MONTMAIN,76520,
76449,MONTREUIL EN CAUX,761,MONTREUIL EN CAUX,76850,
76450,MONTROTY,761,MONTROTY,76220,
76451,MONT SAINT AIGNAN,763,MONT ST AIGNAN,76130,
76452,MONTVILLE,763,MONTVILLE,76710,
76453,MORGNY LA POMMERAYE,763,MORGNY LA POMMERAYE,76750,
76454,MORTEMER,761,MORTEMER,76270,
76455,MORVILLE SUR ANDELLE,761,MORVILLE SUR ANDELLE,76780,
76456,MOTTEVILLE,763,MOTTEVILLE,76970,
76457,MOULINEAUX,763,MOULINEAUX,76530,
76458,MUCHEDENT,761,MUCHEDENT,76590,
76459,NESLE HODENG,761,NESLE HODENG,76270,
76460,NESLE NORMANDEUSE,761,NESLE NORMANDEUSE,76340,
76461,NEUFBOSC,761,NEUFBOSC,76680,
76462,NEUFCHATEL EN BRAY,761,NEUFCHATEL EN BRAY,76270,
76463,NEUF MARCHE,761,NEUF MARCHE,76220,
76464,NEUVILLE CHANT D OISEL,763,LA NEUVILLE CHANT D OISEL,76520,
76465,NEUVILLE FERRIERES,761,NEUVILLE FERRIERES,76270,
76467,NEVILLE,761,NEVILLE,76460,
76468,NOINTOT,762,NOINTOT,76210,
